Time,Theta,Theta_dot
0.0,0.5,0.0
0.10033444816053512,0.4768083590107651,-0.4558681445622348
0.20066889632107024,0.4104343795234862,-0.8546724860452364
0.3010033444816054,0.30836076855101313,-1.1622451468076842
0.4013377926421405,0.18118562440004055,-1.3512511360747745
0.5016722408026756,0.04173680015083894,-1.4053068367585748
0.6020066889632107,-0.09622559857811505,-1.3226488455853869
0.7023411371237458,-0.21954925421748667,-1.1169827667665555
0.802675585284281,-0.31712916452176104,-0.8146900044847332
0.9030100334448161,-0.3809354632894289,-0.44978722532149973
1.0033444816053512,-0.40652227230779947,-0.0589863317518584
1.1036789297658862,-0.39311445460870004,0.3216675462641735
1.2040133779264215,-0.3434370663107569,0.6586979972861386
1.3043478260869565,-0.26338186382127327,0.9227519968126974
1.4046822742474916,-0.16149101751950995,1.0907866381779039
1.5050167224080269,-0.04818477976016759,1.1488855817526398
1.605351170568562,0.06528342157574153,1.0946403896125652
1.705685618729097,0.1680305851562684,0.9377443051811206
1.8060200668896322,0.25068900560427776,0.6982417061956341
1.9063545150501673,0.30628239501535687,0.4031223923558397
2.0066889632107023,0.33073386117762,0.08261417684677454
2.1070234113712374,0.3230326470544661,-0.23281098162354824
2.2073578595317724,0.28514591335081185,-0.5145709287381274
2.307692307692308,0.22173988124484,-0.7377438837029707
2.408026755852843,0.13971866839456776,-0.8829842677194435
2.508361204013378,0.0475610955214668,-0.9385776386841568
2.608695652173913,-0.04553232736940817,-0.9020367408868112
2.709030100334448,-0.13059643713187538,-0.7804707272050065
2.809364548494983,-0.19981688662804895,-0.5893902323030268
2.9096989966555187,-0.2472600329294744,-0.35031539855479177
3.0100334448160537,-0.26933566033567347,-0.08798024081979147
3.1103678929765888,-0.2649887566958303,0.17219409710814199
3.210702341137124,-0.2356620826073633,0.40614756268992597
3.311036789297659,-0.18507054967364733,0.5929297565060132
3.411371237458194,-0.11880492022862182,0.7163762053090517
3.511705685618729,-0.04377086636074693,0.7666786869236799
3.6120401337792645,0.03251041870126688,0.7414985867628748
3.7123745819397995,0.10267153612244143,0.6461857797033678
3.8127090301003346,0.1602355492635257,0.49291044418015706
3.9130434782608696,0.20021838395483252,0.29892084650974465
4.013377926421405,0.21953229551671155,0.08440626936385089
4.11371237458194,0.2171745674095444,-0.12958954419603894
4.214046822742475,0.19421901485364876,-0.32300179856596756
4.31438127090301,0.15363574634476324,-0.47834913444596344
4.414715719063545,0.09995806464683613,-0.5821813655618657
4.51505016722408,0.038813502045215435,-0.6263158089190486
4.615384615384616,-0.023649973777913273,-0.6086457457673262
4.7157190635451505,-0.08138649390562691,-0.5332686278343032
4.816053511705686,-0.12904819464146136,-0.4098292456159886
4.916387959866221,-0.16248052043251854,-0.2522119678786816
5.016722408026756,-0.17906595965467606,-0.07688261652414413
5.117056856187291,-0.17789682099181414,0.09881937690860532
5.217391304347826,-0.15978210998446934,0.2582635670498938
5.317725752508362,-0.1271041394900983,0.3869402518095067
5.418060200668896,-0.0835422318114633,0.473694198034535
5.518394648829432,-0.0336838770931884,0.5117161617235993
5.618729096989966,0.01744571807720428,0.49915098860447404
5.719063545150502,0.06488941731901726,0.4391741108582402
5.819397993311037,0.10424208084720231,0.3394821558988189
5.919732441471572,0.1320572113074153,0.2112883675425648
6.0200668896321075,0.14613599069707311,0.06801938868732835
6.120401337792642,0.14567946721019354,-0.07607821359011094
6.2207357859531776,0.131302834322106,-0.2072761836329117
6.321070234113712,0.104921430276024,-0.31357557415695864
6.421404682274248,0.06952340611170829,-0.385746858299649
6.521739130434783,0.02884918059616511,-0.4181338505642811
6.622073578595318,-0.012993927679554783,-0.40912447727174645
6.722408026755853,-0.05194365245885054,-0.3611987717295374
6.822742474916388,-0.08437685557231565,-0.28052795508049544
6.923076923076923,-0.10744322946393062,-0.17618954982122717
7.023411371237458,-0.11930642703512112,-0.05913244601411327
7.1237458193979935,-0.1192751242778328,0.05895883902282788
7.224080267558529,-0.10782022342016367,0.16678202105954518
7.3244147157190636,-0.08648416328725385,0.25443948472004185
7.424749163879599,-0.05769482745884773,0.31430821913574086
7.525083612040134,-0.02450233252791127,0.34169590614725537
7.625418060200669,0.009736357847383807,0.3352133220569959
7.725752508361205,0.04169346300909212,0.2968070043899886
7.826086956521739,0.06839192791933975,0.2314409759669469
7.926421404682275,0.08747922399228594,0.14647603215838373
8.02675585284281,0.09742754725343218,0.05084158387293791
8.127090301003344,0.09764516299829727,-0.0458900246403897
8.22742474916388,0.08849407351311814,-0.13443032384541848
8.327759197324415,0.07121780502481244,-0.20662912065202207
8.42809364548495,0.04778958676271929,-0.25619801163775857
8.528428093645486,0.02069680015348075,-0.27924794195204017
8.62876254180602,-0.007316969854259657,-0.27458836811323095
8.729096989966555,-0.0335262676535739,-0.24375173963767713
8.82943143812709,-0.05548647922656762,-0.1907395602687671
8.929765886287626,-0.07125848848204877,-0.12152737184216485
9.03010033444816,-0.07957440034221577,-0.043398381369910304
9.130434782608695,-0.07993128314344243,0.035811216890722156
9.230769230769232,-0.07260808517834434,0.1084769879831589
9.331103678929766,-0.058608080130951874,0.16789556457798469
9.431438127090301,-0.039535266824200825,0.20888397489557617
9.531772575250836,-0.017418173116712586,0.22822105901998274
9.632107023411372,0.005500974886443539,0.22489061433970203
9.732441471571907,0.026990395417509177,0.20010111304165404
9.832775919732441,0.045043547132904024,0.15708271780930602
9.933110367892978,0.058063489337545446,0.10069014280572479
10.033444816053512,0.0649997989567404,0.03686438031329888
10.133779264214047,0.06542705059587509,-0.027982771997508073
10.234113712374581,0.059560363222966685,-0.08759775732171855
10.334448160535118,0.048209542245288006,-0.13647163458479983
10.434782608695652,0.03267858065665747,-0.17033514263110092
10.535117056856187,0.014621814026030557,-0.1865216787905123
10.635451505016723,-0.004128334099610911,-0.1841662650266538
10.735785953177258,-0.021744526201865677,-0.16422273763312475
10.836120401337793,-0.03658027264261388,-0.12930094241147444
10.936454849498329,-0.047321213548099275,-0.0833470236767175
11.036789297658864,-0.05309809076939273,-0.031207420039792756
11.137123745819398,-0.05355222357339922,0.02187321858516439
11.237458193979933,-0.048849463070601395,0.07076854996430935
11.33779264214047,-0.0396436179910812,0.11095373873665512
11.438127090301004,-0.026994840607040778,0.13891368897893672
11.538461538461538,-0.012252290887483475,0.152441736245633
11.638795986622075,0.003086559152910778,0.15080338535027438
11.73913043478261,0.017525666584478253,0.13475151537509414
11.839464882943144,0.029714262484302506,0.10639596658137415
11.939799331103679,0.0385710064285733,0.06894539419065181
12.040133779264215,0.043377129532529944,0.02635346538971279
12.14046822742475,0.04383092151315293,-0.017090828106612332
12.240802675585284,0.04006007046559825,-0.05718670117874345
12.34113712374582,0.03259249886204803,-0.09021906138694649
12.441471571906355,0.022290120577560073,-0.11329465449743169
12.54180602006689,0.010253198777211883,-0.12458798581418248
12.642140468227424,-0.0022945595786914145,-0.12347638898228441
12.74247491638796,-0.014128408820443175,-0.11055400364721953
12.842809364548495,-0.0241403466402203,-0.08752702415910435
12.94314381270903,-0.031440998493407424,-0.05700498144360168
13.043478260869566,-0.035436361440903556,-0.02221328152912253
13.143812709030101,-0.0358730794964435,0.013341131469205392
13.244147157190636,-0.03284924461564881,0.04621678810359012
13.34448160535117,-0.026791140829237108,0.07336424624534645
13.444816053511706,-0.01839951128292121,0.09240263638961163
13.545150501672241,-0.00857161444568117,0.10182219015370944
13.645484949832776,0.0016925864267386475,0.1010958935313024
13.745819397993312,0.011390502948095247,0.0906922712662966
13.846153846153847,0.019613365943990834,0.07199134189171766
13.946488294314381,0.025629837761908726,0.04711563944181547
14.046822742474916,0.02894922813995736,0.018696466434973982
14.147157190635452,0.02935906637213736,-0.010399011166041475
14.247491638795987,0.026934480058962394,-0.03735191479667144
14.347826086956522,0.022019664532070243,-0.05965967170110065
14.448160535117058,0.015184308790442863,-0.07536339889575591
14.548494983277592,0.007160100845136197,-0.08321469292817428
14.648829431438127,-0.0012358508838218913,-0.08276815158554258
14.749163879598662,-0.009182865622291468,-0.0743928383276452
14.849498327759198,-0.015935643279370578,-0.05920502489627917
14.949832775919733,-0.020892896337856768,-0.038931242076345234
15.050167224080267,-0.023649401907193193,-0.015718084808916843
15.150501672240804,-0.024027152847149274,0.008090550267001454
15.250836120401338,-0.02208346780827449,0.03018604943680963
15.351170568561873,-0.018096229791090376,0.0485149070356997
15.45150501672241,-0.012528562285101054,0.06146564648372327
15.551839464882944,-0.005977116114215482,0.06800619639248488
15.652173913043478,0.0008904471252178139,0.06776045638466054
15.752508361204013,0.007402356977698361,0.061018880660695926
15.85284280936455,0.012947419066758314,0.048684394363525625
15.953177257525084,0.01703132512292309,0.032161430880267294
16.05351170568562,0.019319511652914057,0.01320114612343878
16.153846153846153,0.019662973979952376,-0.006280442572271208
16.254180602006688,0.018105245844384926,-0.024392778840925396
16.354515050167226,0.014870647187068837,-0.039451057089412475
16.45484949832776,0.010335651163647062,-0.05012974760971926
16.555183946488295,0.00498677506481379,-0.05557574121115836
16.65551839464883,-0.0006304401859374158,-0.055471908549026616
16.755852842809364,-0.005966155402123562,-0.050046435363993065
16.8561872909699,-0.010519177092292529,-0.04002963968689659
16.956521739130434,-0.013883185126075103,-0.026563948115673378
17.056856187290972,-0.015782006745035587,-0.011077874972882037
17.157190635451506,-0.016090999164962767,0.004862426782020662
17.25752508361204,-0.014843042494284503,0.019708897688040874
17.357859531772576,-0.0122191819926022,0.03207931320680778
17.45819397993311,-0.00852543398829612,0.04088344365853846
17.558528428093645,-0.0041584963461418125,0.04541624048409639
17.65886287625418,0.0004358967381549641,0.04541045262345297
17.759197324414718,0.004807700945504093,0.041045143637407674
17.859531772575252,0.008545948089951447,0.032910958351054606
17.959866220735787,0.011316669586408493,0.0219371693072788
18.06020066889632,0.01289192899184789,0.009289067489469968
18.160535117056856,0.013167527736155205,-0.003753222057334263
18.26086956521739,0.012168135777866835,-0.015922131214410662
18.361204013377925,0.010039854444167403,-0.02608377947758386
18.461538461538463,0.0070314093779560525,-0.0333415718084307
18.561872909698998,0.003466247525262616,-0.03711288466484602
18.662207357859533,-0.00029145055340860427,-0.03717272908768726
18.762541806020067,-0.003873343978027145,-0.03366135363886841
18.862876254180602,-0.006942460180319698,-0.027056385342168962
18.963210702341136,-0.009224316882456169,-0.018113684374558146
19.06354515050167,-0.010530814890606602,-0.007783794282676228
19.16387959866221,-0.010774894625364212,0.002886996292853222
19.264214046822744,-0.00997491892984996,0.0128608530329242
19.36454849498328,-0.00824875804070355,0.021207664433853204
19.464882943143813,-0.005798566470554253,0.02719008536705427
19.565217391304348,-0.002888059204632512,0.030326745476340195
19.665551839464882,0.00018522646981482244,0.03042842184553553
19.765886287625417,0.0031198271973697077,0.02760473635246938
19.866220735785955,0.005639457382305669,0.022241887963222705
19.96655518394649,0.0075185393568828925,0.014954644695762753
20.066889632107024,0.008601869159105121,0.006518352213485555
20.16722408026756,0.008816746340956754,-0.002211849914380003
20.267558528428093,0.00817670648714523,-0.010386268682151438
20.367892976588628,0.0067768278941965,-0.017241984042640185
20.468227424749163,0.004781397486314556,-0.02217267695211602
20.5685618729097,0.0024054168987222603,-0.02478067994244065
20.668896321070235,-0.00010803220919740152,-0.024906961534211486
20.76923076923077,-0.0025122331103441557,-0.02263702030380744
20.869565217391305,-0.004580662058178099,-0.01828305914736638
20.96989966555184,-0.006127944788426771,-0.012345080668808264
21.070234113712374,-0.007026032673580288,-0.005455491974883556
21.17056856187291,-0.007214242340651081,0.0016868227316947908
21.270903010033447,-0.006702430812926516,0.008386219910105283
21.37123745819398,-0.0055672730456541916,0.014016942727222472
21.471571906354516,-0.003942272992966168,0.018080441671320738
21.57190635451505,-0.002002711630300061,0.020248235933476254
21.672240802675585,5.282220238020971e-05,0.02038676071332328
21.77257525083612,0.002022420605913518,0.018562572938836626
21.872909698996658,0.0037203701047998725,0.015028000351488532
21.973244147157192,0.004994341759042995,0.010189679537489834
22.073578595317727,0.005738704623471368,0.004563417308394616
22.17391304347826,0.005902828711074243,-0.0012796315447289428
22.274247491638796,0.005493782709696351,-0.006769968187260534
22.37458193979933,0.004573385537592231,-0.011394360591248322
22.474916387959865,0.0032501187944380936,-0.01474289608227152
22.575250836120404,0.001666871154810197,-0.016544287738935275
22.67558528428094,-1.4127561415875332e-05,-0.016686440619993796
22.775919732441473,-0.0016276417233139079,-0.015220971855009587
22.876254180602007,-0.003021415833083166,-0.01235182188895887
22.976588628762542,-0.004070281829274285,-0.008409672687454593
23.076923076923077,-0.004687108863979827,-0.003815215040368086
23.17725752508361,-0.004829672901162259,0.0009647880516185669
23.27759197324415,-0.004502944277205683,0.005464124253268041
23.377926421404684,-0.0037567530525191898,0.00926186686092811
23.47826086956522,-0.002679241504489711,0.012021002544372822
23.578595317725753,-0.0013868913909690355,0.013517494469308389
23.678929765886288,-1.2229827774364361e-05,0.013657337336886056
23.779264214046822,0.001309528554413332,0.012480473633932211
23.879598662207357,0.0024535664345245807,0.010151687069705094
23.979933110367895,0.0033170385627053064,0.006939873379257352
24.08026755852843,0.0038280815414287305,0.0031881318891829333
24.180602006688964,0.003951495873679519,-0.000722102023884678
24.2809364548495,0.0036906819394632445,-0.004409183284415001
24.381270903010034,0.003085794992792583,-0.00752790445772818
24.48160535117057,0.0022084438918023755,-0.009801202050377147
24.581939799331103,0.0011535794373221367,-0.011044072317559364
24.68227424749164,2.9461918800191848e-05,-0.01117773109898323
24.782608695652176,-0.0010532600129730162,-0.01023298409400863
24.88294314381271,-0.0019922642234591857,-0.008342960658560638
24.983277591973245,-0.002703058929266851,-0.00572632052937353
25.08361204013378,-0.003126378027556262,-0.002662845291332979
25.183946488294314,-0.0032328884522791635,0.0005357701934518928
25.28428093645485,-0.0030248275091719176,0.00355711793635423
25.384615384615387,-0.0025345457283906304,0.006118099098839854
25.48494983277592,-0.0018202164150151671,0.007990950525816184
25.585284280936456,-0.0009592340315400551,0.009022936127655002
25.68561872909699,-4.002849265067602e-05,0.0091480563391535
25.785953177257525,0.0008468596281537499,0.008389973730514678
25.88628762541806,0.0016175542398686453,0.006856212028557961
25.986622073578594,0.002202633265417595,0.004724537435382285
26.086956521739133,0.002553226029941395,0.0022231301926292804
26.187290969899667,0.0026448975172649034,-0.0003933105567388651
26.287625418060202,0.002479032358017724,-0.0028690616742081273
26.387959866220736,0.002081685821049591,-0.004971966083028944
26.48829431438127,0.0015001125993602512,-0.006514794432143479
26.588628762541806,0.0007973963783880656,-0.007371457847863112
26.68896321070234,4.576926744006963e-05,-0.007486699919434242
26.78929765886288,-0.0006806801341592562,-0.006878635618654838
26.889632107023413,-0.0013132021409406648,-0.0056341040537567656
26.989966555183948,-0.001794764975609826,-0.003897616867554235
27.090301003344482,-0.0020850736548782864,-0.0018552391814432652
27.190635451505017,-0.002163780600238134,0.0002849101132450331
27.29096989966555,-0.0020316529563626897,0.002313513470830742
27.391304347826086,-0.0017096704297163755,0.004040199676686695
27.491638795986624,-0.0012362140556279211,0.005311073061150346
27.59197324414716,-0.0006626976213888001,0.006022051196032687
27.692307692307693,-4.81195645001521e-05,0.006126900686035405
27.792642140468228,0.0005469015800022763,0.005639401222214928
27.892976588628763,0.0010660090027106884,0.00462965393313683
27.993311036789297,0.0014623515851562379,0.003215146360255265
28.093645484949832,0.0017027052965338533,0.0015476054193346816
28.19397993311037,0.001770130319723073,-0.00020292594249502578
28.294314381270905,0.0016649545464540274,-0.0018651119569102603
28.39464882943144,0.001404065711166274,-0.0032828196365149
28.494983277591974,0.0010186409089927115,-0.004329591906268261
28.59531772575251,0.0005505797091464969,-0.004919507397302733
28.695652173913043,4.8068467814488334e-05,-0.005013898113270375
28.795986622073578,-0.00043928888631608777,-0.004623191773765937
28.896321070234116,-0.000865297224053532,-0.0038039843028209006
28.99665551839465,-0.0011914690344062592,-0.0026517857174688285
29.096989966555185,-0.0013904158804127255,-0.0012903159555227742
29.19732441471572,-0.0014480395597168923,0.00014144205124281227
29.297658862876254,-0.001364376340559864,0.0015033015280925238
29.39799331103679,-0.0011530144002662405,0.0026672557486920644
29.498327759197323,-0.0008392702505507627,0.0035293405557700165
29.59866220735786,-0.0004572933605311001,0.004018665887663867
29.698996655518396,-4.644158490025956e-05,0.004102923201420136
29.79933110367893,0.00035270589323178414,0.0037899612087953314
29.899665551839465,0.0007022895720339132,0.0031254444889406326
30.0,0.0009706961282358543,0.002187002735228414
